textID,text,label,label_text,Sentence,Negative,Neutral,Positive,Overall Sentiment,Compound
6999d42bd9,"That didn`t take long.. A fragment of bone did not heal to the major bone, it is now being reabsorbed by my body, may need fix in future",1,neutral,"That didn`t take long.. A fragment of bone did not heal to the major bone, it is now being reabsorbed by my body, may need fix in future",0.0,100.0,0.0,neutral,0.0
07a3ac5a80,  Happy Belated birthday hun!! My net broke  This is the first chance i`ve had to get online! Luff Yooooooo xxxxxxxx,2,positive,  Happy Belated birthday hun!! My net broke  This is the first chance i`ve had to get online! Luff Yooooooo xxxxxxxx,10.6,64.5,24.9,positive,0.5826
7f4a82153d,I ... think ... I read `strawberries`  its hard to have a fav char in your comics: I like bad rabbit and the `stud` chic - sent to kid,1,neutral,I ... think ... I read `strawberries`  its hard to have a fav char in your comics: I like bad rabbit and the `stud` chic - sent to kid,13.4,65.8,20.8,positive,0.4019
84548ab6e2,Your the supporter  its totally up to you,1,neutral,Your the supporter  its totally up to you,0.0,76.9,23.1,positive,0.2732
9c65f93a2b,_marie Justin Timberlake is sooo funny!!,2,positive,_marie Justin Timberlake is sooo funny!!,0.0,58.9,41.099999999999994,positive,0.5399
448c887bd1,"Get yer freak on-it`s Monday! Have a Great one, if it`s possible to have a great Monday!",2,positive,"Get yer freak on-it`s Monday! Have a Great one, if it`s possible to have a great Monday!",11.3,54.50000000000001,34.2,positive,0.7835
e19ed00091,"I just managed to stab a piece of bhuja (hot, of course) into the roof of my mouth. Blood everywhere - well, at least in my mouth.",1,neutral,"I just managed to stab a piece of bhuja (hot, of course) into the roof of my mouth. Blood everywhere - well, at least in my mouth.",12.3,80.9,6.800000000000001,negative,-0.4019
b59a892581,   I love you,2,positive,   I love you,0.0,32.300000000000004,67.7,positive,0.6369
be6d61ef42, a steak burrito bowl right! I wish I wasn`t too lazy to go downtown,0,negative, a steak burrito bowl right! I wish I wasn`t too lazy to go downtown,14.299999999999999,68.60000000000001,17.1,positive,0.126
6b6ff812c1," hahaha chivalry`s not dead, just rare",2,positive," hahaha chivalry`s not dead, just rare",0.0,36.199999999999996,63.800000000000004,positive,0.793
f02147d638,awww holly  shes so cute! i hope they let her sing again!,2,positive,awww holly  shes so cute! i hope they let her sing again!,0.0,56.8,43.2,positive,0.8231
a85e779682, omg that was my twin sister`s fav song,2,positive, omg that was my twin sister`s fav song,0.0,70.0,30.0,positive,0.4588
52e7b6c3d1,moving offices  I`m going to miss you Hollywood.,0,negative,moving offices  I`m going to miss you Hollywood.,18.6,81.39999999999999,0.0,negative,-0.1531
8247622f9b,my girl friend also dropped me,1,neutral,my girl friend also dropped me,0.0,61.0,39.0,positive,0.4939
df320b92cd,Off to a wedding!,1,neutral,Off to a wedding!,0.0,100.0,0.0,neutral,0.0
5fb30f858b," Probably not, kinda expensive and we have to work. Most people have off weekends, we work.",0,negative," Probably not, kinda expensive and we have to work. Most people have off weekends, we work.",0.0,100.0,0.0,neutral,0.0
238f8d875e, shame Freud can`t follow up on those implications,0,negative, shame Freud can`t follow up on those implications,30.7,69.3,0.0,negative,-0.4767
02883c7ab1, yes! the pool opened this weekend,1,neutral, yes! the pool opened this weekend,0.0,62.6,37.4,positive,0.4574
3593dbe193,is all alone for the evening!,1,neutral,is all alone for the evening!,31.4,68.60000000000001,0.0,negative,-0.3164
9b186b77f1,might still be eating and drinking then,1,neutral,might still be eating and drinking then,0.0,100.0,0.0,neutral,0.0
d9bc353713,farewelling an employee tonight...,1,neutral,farewelling an employee tonight...,0.0,100.0,0.0,neutral,0.0
f4032fd33c,everyones just set to 'Away' on msn.. nobody to talk to :\,0,negative,everyones just set to 'Away' on msn.. nobody to talk to :\,17.299999999999997,82.69999999999999,0.0,negative,-0.3182
93b34b1964, i skyped u  las nite,1,neutral, i skyped u  las nite,0.0,100.0,0.0,neutral,0.0
aa2c27ea07,I like Rio Ferdinand - when he`s wearing an England jersey.,2,positive,I like Rio Ferdinand - when he`s wearing an England jersey.,0.0,80.0,20.0,positive,0.3612
2e56c6a83e,Truly sad... My cheap little camcorder just shot craps.....,0,negative,Truly sad... My cheap little camcorder just shot craps.....,23.799999999999997,53.800000000000004,22.3,negative,-0.0516
2e94c6bf84,sweet nk dreams love you all,2,positive,sweet nk dreams love you all,0.0,23.3,76.7,positive,0.872
a1b435d7b2,is obsessing over chris pine  heehee...,1,neutral,is obsessing over chris pine  heehee...,32.4,67.60000000000001,0.0,negative,-0.34
c5628b1962,"fear crept in but it`s already been dismissed. now let me do this thing right, coz this time the feelings are there and it`s so different",0,negative,"fear crept in but it`s already been dismissed. now let me do this thing right, coz this time the feelings are there and it`s so different",7.7,92.30000000000001,0.0,negative,-0.2732
0aec5ff9a0,is *ugh* what a miserable looking day. 54 degrees. Where did summer go?,0,negative,is *ugh* what a miserable looking day. 54 degrees. Where did summer go?,35.3,64.7,0.0,negative,-0.7184
09910a212e,"I am so bored, i really don`t know what to do!",0,negative,"I am so bored, i really don`t know what to do!",23.3,76.7,0.0,negative,-0.4648
e5b36bbce3, woot!! you go girl,1,neutral, woot!! you go girl,0.0,47.0,53.0,positive,0.5242
d8ea663169,From twitterberry moved to ubertwitter - suffered from BB cache errors,0,negative,From twitterberry moved to ubertwitter - suffered from BB cache errors,38.4,61.6,0.0,negative,-0.6808
5773cb0640, how poetic.. great going.. keep them coming,2,positive, how poetic.. great going.. keep them coming,0.0,59.4,40.6,positive,0.6249
8c5d6357cf," thanks stephen, appreciate it",2,positive," thanks stephen, appreciate it",0.0,26.3,73.7,positive,0.6808
d01966504b,totally just got hit on by one of her bar guests! Ha ha...Yay me!,1,neutral,totally just got hit on by one of her bar guests! Ha ha...Yay me!,0.0,81.3,18.7,positive,0.4559
02ea3e88bb,  i hate when that happens. i hope you figure it out soon!,1,neutral,  i hate when that happens. i hope you figure it out soon!,23.599999999999998,59.199999999999996,17.2,negative,-0.2714
1e52917c17, we`ll miss you! I`m sad I didn`t get to meet you,0,negative, we`ll miss you! I`m sad I didn`t get to meet you,35.699999999999996,64.3,0.0,negative,-0.6114
4d5a01ceea,Completely EXCELLENT Dave Matthews concert! Jason Mraz opened & I heard 'stay or leave' & 'crush' for the first time live,2,positive,Completely EXCELLENT Dave Matthews concert! Jason Mraz opened & I heard 'stay or leave' & 'crush' for the first time live,10.8,69.69999999999999,19.400000000000002,positive,0.6391
656119dd86,Spoke about culture to some of our Rackers over at the Castle. Now time for some awesome Mexican food. No drinking--antibiotics.,2,positive,Spoke about culture to some of our Rackers over at the Castle. Now time for some awesome Mexican food. No drinking--antibiotics.,8.7,75.1,16.2,positive,0.4404
f68a3ece4b,_twitz lol...hiiii yourself. Maybe lay off the patron and down a bottle of water!,1,neutral,_twitz lol...hiiii yourself. Maybe lay off the patron and down a bottle of water!,0.0,100.0,0.0,neutral,0.0
22d22bda0a,on my way homee  i love long car rides<3,2,positive,on my way homee  i love long car rides<3,0.0,65.60000000000001,34.4,positive,0.6369
f2a3b9d7f4,tiiiired but i cant sleep,0,negative,tiiiired but i cant sleep,0.0,100.0,0.0,neutral,0.0
bc3c21ca4e, you were greeeeeeaaaaatttttttt babe!! It was amazing!,2,positive, you were greeeeeeaaaaatttttttt babe!! It was amazing!,0.0,56.2,43.8,positive,0.6884
b9285b80a9,Not well again   it`s definitely not hayfever,0,negative,Not well again   it`s definitely not hayfever,19.1,52.6,28.4,positive,0.223
47e8896447,thinking about recent job opportunities and hoping to get one! and gettng ready for church,2,positive,thinking about recent job opportunities and hoping to get one! and gettng ready for church,0.0,59.4,40.6,positive,0.8016
c2828fbc35,My poor little 7mth old was taken to hospital yesterday. We are syringe feeding him at home because he doesn`t want to drink.,0,negative,My poor little 7mth old was taken to hospital yesterday. We are syringe feeding him at home because he doesn`t want to drink.,12.2,82.69999999999999,5.1,negative,-0.4215
a4ab64c15c," 'Graverobber, graverobber, sometimes I wonder why I even bother..' Have fun tonight!",2,positive," 'Graverobber, graverobber, sometimes I wonder why I even bother..' Have fun tonight!",15.0,62.5,22.5,positive,0.2942
da4a26cd96,So  is on SNL tonight! it`s going to be a HILARIOUS,2,positive,So  is on SNL tonight! it`s going to be a HILARIOUS,0.0,72.89999999999999,27.1,positive,0.5754
3b388efbe6,got to see 2 of my favorite guys back on long island  heading back to the city tomorrow or monday to be with the boyfriend! <3,0,negative,got to see 2 of my favorite guys back on long island  heading back to the city tomorrow or monday to be with the boyfriend! <3,0.0,79.5,20.5,positive,0.7345
449d73bf4f,"you tell yo mamma an em i axe how she durrin, and that i said happy mothers day.",2,positive,"you tell yo mamma an em i axe how she durrin, and that i said happy mothers day.",6.6000000000000005,75.8,17.5,positive,0.5106
c63415814e,I don`t want her to leave..,1,neutral,I don`t want her to leave..,18.5,61.5,20.0,neutral,0.0258
c818fdf4b8,http://twitpic.com/66xjl - An hour in the sun turned me into a blancmange. Sucks to be pale,0,negative,http://twitpic.com/66xjl - An hour in the sun turned me into a blancmange. Sucks to be pale,14.299999999999999,85.7,0.0,negative,-0.3612
da76e6c8e1, aww!  happy mother`s day to you too girlie! kingston is lucky to have such a great mommy!,2,positive, aww!  happy mother`s day to you too girlie! kingston is lucky to have such a great mommy!,0.0,55.00000000000001,45.0,positive,0.9095
b9798fcba9, oh really  hopefully it was a good one. I just was trying to get your attention thats all,2,positive, oh really  hopefully it was a good one. I just was trying to get your attention thats all,0.0,73.1,26.900000000000002,positive,0.7089
b40a435ea7,"  Let me check, Sirs",1,neutral,"  Let me check, Sirs",0.0,100.0,0.0,neutral,0.0
d6606e8167,Bout to knock out. Feelin a lil sick  peace y`all,0,negative,Bout to knock out. Feelin a lil sick  peace y`all,22.3,54.1,23.599999999999998,positive,0.0516
d9564b50ef,"yay playing scattegories and being random with Joel, May & Sherman",1,neutral,"yay playing scattegories and being random with Joel, May & Sherman",0.0,63.4,36.6,positive,0.6369
0d769aca27,"@_CorruptedAngel my god, really! Really? 50? Christ",1,neutral,"@_CorruptedAngel my god, really! Really? 50? Christ",0.0,68.60000000000001,31.4,positive,0.4122
23a614d341,http://twitpic.com/67ofz - ugh grosss,0,negative,http://twitpic.com/67ofz - ugh grosss,48.3,51.7,0.0,negative,-0.4215
c4a00650cd," if you can and know how, why not",1,neutral," if you can and know how, why not",0.0,100.0,0.0,neutral,0.0
5aa8c0daad,like wat do i do wat do i do.........HA i got it i`ll go 2 mushygushy...... so peace out twitter dudes i got a gushy gram 2 make,1,neutral,like wat do i do wat do i do.........HA i got it i`ll go 2 mushygushy...... so peace out twitter dudes i got a gushy gram 2 make,0.0,78.8,21.2,positive,0.79
adf5be9ada, I need a hug cuz these garbage truck men keep driving next to me whistling and Im working too hard 2 graduate...,2,positive, I need a hug cuz these garbage truck men keep driving next to me whistling and Im working too hard 2 graduate...,5.7,81.6,12.7,positive,0.4019
343c2dd395, That was fantastic! Thank you,2,positive, That was fantastic! Thank you,0.0,31.900000000000002,68.10000000000001,positive,0.75
e64a4d5361,"_r One of mine is a potential winner I think, could be quite easy to code, but I might sit on it for now",1,neutral,"_r One of mine is a potential winner I think, could be quite easy to code, but I might sit on it for now",0.0,83.0,17.0,positive,0.5418
facd1f468e,3-4 hours sleep last night  barely functioning,0,negative,3-4 hours sleep last night  barely functioning,0.0,100.0,0.0,neutral,0.0
11a3a0fb9d," Thank you.  Usually the learning happens after I get a little rest and review my notes.  Which reminds me, I`d better get some rest",2,positive," Thank you.  Usually the learning happens after I get a little rest and review my notes.  Which reminds me, I`d better get some rest",0.0,80.30000000000001,19.7,positive,0.6597
61fde0e7e6,"I hear it`s a scorcher back home - all we`ve got here are clouds  Back in the studio, maybe if we`re lucky we might get 2 songs done 2day!",1,neutral,"I hear it`s a scorcher back home - all we`ve got here are clouds  Back in the studio, maybe if we`re lucky we might get 2 songs done 2day!",0.0,90.10000000000001,9.9,positive,0.4753
769c8775bf, so technically....i havent really gotten out of bed. so i think you`re right and i`m gonna stay here!,1,neutral, so technically....i havent really gotten out of bed. so i think you`re right and i`m gonna stay here!,0.0,100.0,0.0,neutral,0.0
24747934b4," Yeah, I`ll probably `stop` when ALL of my stories are completely finished. That won`t be for a while though. Wide awake.",0,negative," Yeah, I`ll probably `stop` when ALL of my stories are completely finished. That won`t be for a while though. Wide awake.",9.4,81.2,9.4,neutral,0.0
d79f6eda9d, NOPE.  It`s been years since it`s happened like this.,1,neutral, NOPE.  It`s been years since it`s happened like this.,0.0,76.2,23.799999999999997,positive,0.3612
e8bbfed756,"Trying this twitter thing out. Facebook is finally a routine for me, now i need to figure out how to do the twitter thing",1,neutral,"Trying this twitter thing out. Facebook is finally a routine for me, now i need to figure out how to do the twitter thing",0.0,100.0,0.0,neutral,0.0
413eef8c27, see u Next Saturday With Mr ,1,neutral, see u Next Saturday With Mr ,0.0,100.0,0.0,neutral,0.0
90fddcbca5, I miss you terribly,0,negative, I miss you terribly,72.2,27.800000000000004,0.0,negative,-0.6369
33745d82ff, i`ll have to be more creative in choosing my next alias.  Adding the N to the front obviously was not stealthy enought.,1,neutral, i`ll have to be more creative in choosing my next alias.  Adding the N to the front obviously was not stealthy enought.,0.0,82.39999999999999,17.599999999999998,positive,0.5052
59b63d3b0f,"_s  tried to reply back to you, but you need to follow me for me to DM - we have many friends in common is the short answer",1,neutral,"_s  tried to reply back to you, but you need to follow me for me to DM - we have many friends in common is the short answer",0.0,86.7,13.3,positive,0.631
032fc2b3a2,"I bought a Leica M8, charger arrived DOA. Called Leica,  got transferred around and left a VM.  atleast the RF isn`t misaligned...",1,neutral,"I bought a Leica M8, charger arrived DOA. Called Leica,  got transferred around and left a VM.  atleast the RF isn`t misaligned...",16.1,83.89999999999999,0.0,negative,-0.6166
